,date,tweet
503,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/Q6ShpkXA8J
504,202204071200,"RT @WhaleTrades: 📉💳$3,094,460 $ETH SOLD @$3,285.0 [08/04/22 09:45:26]
🏣Binance | $ETHUSDT

🗣️In Bull market Dips get bought and In Bear mar…"
505,202204071200,"RT @TradingRage: #BTC #ETH 

High Risk/Reward Swing Idea

* This is not a signal or financial advice, DYOR*

https://t.co/rt71TgH5I3"
506,202204071200,"Pairs:ETHUSDT 
 SELL:3264.35000
 Time :4/8/2022 5:10:29 PM
 Average Decision:39.74341 OneHour 
 Estimated Direction… https://t.co/ltODswTmRc"
507,202204071200,"Pairs:ETHUSDT 
 SELL:3266.91000
 Time :4/8/2022 2:31:08 PM
 Average Decision:48.64680 FifteenMinutes 
 Estimated Di… https://t.co/TKlBFksFSH"
508,202204071200,"Stock Alert

#ETHUSDT - Sell alert at CMP: 3264.14
TimeFrame: 30mins

Alerts are for educational purpose only.
Prev… https://t.co/ivaTdhungL"
509,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 11:24:28 https://t.co/3PdJgmLtWM
510,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 11:24:28 https://t.co/wgZbQ2PhdR
511,202204071200,"National Bank of Georgia to Regulate Country’s Crypto Sector 
#cryptocurrency #CryptocurrencyNews #CryptoNews… https://t.co/yesHAs3wDH"
512,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/i91I3qxOGY
513,202204071200,"Pairs:ETHUSDT 
 BUY:3278.44000 
 Time :4/8/2022 4:46:55 PM
 Average Decision: 50.42417OneHour 
 Estimated Direction… https://t.co/5RiiPRPUof"
514,202204071200,"[Volume alert ]  #Bybit $ETHUSDT: 748.81 $ETH traded at vwap: 3,276.600 in the last 10 seconds which is 12.75 stdev… https://t.co/1gSYkh5r46"
515,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 11:05:36 https://t.co/pRtQgT9kPN
516,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 11:05:36 https://t.co/xkanhqvtzx
517,202204071200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 3286.1
TimeFrame: 30mins

Alerts are for educational purpose only.
Previe… https://t.co/JknjxYYGYs"
518,202204071200,"Pairs:ETHUSDT 
 BUY:3283.45000 
 Time :4/8/2022 4:29:42 PM
 Average Decision: 57.20328OneHour 
 Estimated Direction… https://t.co/1FcEHUPgIc"
519,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/siTkh5kiww
520,202204071200,"WhaleTrades: 📉💳$3,094,460 $ETH SOLD @$3,285.0 [08/04/22 09:45:26]
🏣Binance | $ETHUSDT

🗣️In Bull market Dips get bo… https://t.co/e4V9xs8ppp"
521,202204071200,ETH: High Risk/Reward Short Setup for BINANCE:ETHUSDT by Priceaction98 #BTC #ETH https://t.co/9J7WM79FK1 https://t.co/U9OEu28lLs
522,202204071200,"#BTC #ETH 

High Risk/Reward Swing Idea

* This is not a signal or financial advice, DYOR*

https://t.co/rt71TgH5I3"
523,202204071200,"Stock Alert

#ETHUSDT - Sell alert at CMP: 3274.41
TimeFrame: 30mins

Alerts are for educational purpose only.
Prev… https://t.co/E9Sx4m9HoD"
524,202204071200,"$ETH $ETHUSDT #ETHEREUM @ethereumproject - Weekly: All elements being clearly bullish, it would be possible for tra… https://t.co/zJVkVEFbDU"
525,202204071200,"$ETH $ETHUSDT #ETHEREUM - Weekly: All elements being clearly bullish, it would be possible for traders to trade onl… https://t.co/46V2zJuCq8"
526,202204071200,"$ETH $ETHUSDT #ETHEREUM @ethereumproject - Daily: All elements being clearly bullish, it would be possible for trad… https://t.co/4YwvdoSEiO"
527,202204071200,"$ETH $ETHUSDT #ETHEREUM - Daily: All elements being clearly bullish, it would be possible for traders to trade only… https://t.co/MwXqtaCzs7"
528,202204071200,"Pairs:ETHUSDT 
 SELL:3278.11000
 Time :4/8/2022 3:50:04 PM
 Average Decision:48.95065 OneHour 
 Estimated Direction… https://t.co/ZmchX1Jtm9"
529,202204071200,update of #ETHUSDT https://t.co/C2NqjbrpOY
530,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/zCIW5fvPUt
531,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 10:05:40 https://t.co/tNWJx1nA7r
532,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 10:05:40 https://t.co/I8B7ETAl3v
533,202204071200,"⚡Trade signal⚡
📌 Pair: ETHUSDT
🏷️ Side: BUY
🏷️ Type: MARKET
⚖️ Qty: 1
💵 Price: 3286.44
💸 Total: 3283.15
📋 Current Open Order: 1"
534,202204071200,"Pairs:ETHUSDT 
 SELL:3286.72000
 Time :4/8/2022 3:22:55 PM
 Average Decision:47.66177 OneHour 
 Estimated Direction… https://t.co/lPXUU0URCj"
535,202204071200,"🐻💰$3,094,460 $ETH SOLD @$3,285.0 | 04/08 09:45:24
🏦BINANCE | #ETHUSDT

🌀 Buy the rumor, and add on the news - Steven Tyler"
536,202204071200,"📉💳$3,094,460 $ETH SOLD @$3,285.0 [08/04/22 09:45:26]
🏣Binance | $ETHUSDT

🗣️In Bull market Dips get bought and In B… https://t.co/SJOTC3tcFu"
537,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/73d7He23Eg
538,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 09:08:14 https://t.co/8yqhNF51TI
539,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 09:08:14 https://t.co/jFSHbVl4fu
540,202204071200,RT @CryptoCrownTM: ETH Short-Term - #ETHUSDT chart on @TradingView https://t.co/fJ34HnmKxS
541,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/bbytrGnuyJ
542,202204071200,"$ETH OverBought (Short Signal)
Success Rate: 77.02% (409/531)
Average Gain: 1.09%
Chart Period: 30
https://t.co/Tf8BbACVpE"
543,202204071200,"#Binance Futures Liquidated on:
🔵 #BTCUSDT $212,684 @ 43,527 
🔵 #ETHUSDT $184,585 @ 3,269.51 
🔵 #NEARUSDT $97,826 @… https://t.co/LiDc8GteAh"
544,202204071200,"Scalping: FUTURES | 4H
Time: 2022-04-08 08:49:02
Short $ETHUSDT at 3312.58$
TP = 3180.0768$
SL = 3378.8316$ $ETH… https://t.co/WetsOGQK2G"
545,202204071200,"New High Price 📈 🚀
ETHUSDT has reached a new 24 hour high price @ 3308.99

#ETH, #ETHUSDT, #crypto, #GetProfit https://t.co/Zt2yvOEBJw"
546,202204071200,"[Volume alert ]  #Bybit $ETHUSDT: 1,346.75 $ETH traded at vwap: 3,302.875 in the last 10 seconds which is 12.10 std… https://t.co/cc8YtBltNI"
547,202204071200,"#Binance Futures Liquidated on:
🔴 #BTCUSDT $381,313 @ 43,958 
🔴 #NEARUSDT $286,334 @ 19.3447 
🔴 #ETHUSDT $73,220 @… https://t.co/uoB81ukga6"
548,202204071200,"$ETH OverBought on High Volume (Short Signal)
Success Rate: 70.36% (273/388)
Average Gain: 1.29%
Chart Period: 30
https://t.co/Tf8BbACVpE"
549,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/1D6u4j7dhA
550,202204071200,"⚡Trade signal⚡
📌 Pair: ETHUSDT
🏷️ Side: SELL
🏷️ Type: MARKET
⚖️ Qty: 1
💵 Price: 3297.20
💸 Total: 3293.90
💰 PnL: 101… https://t.co/PelByyogUG"
551,202204071200,"New High Price 📈 🚀
ETHUSDT has reached a new 24 hour high price @ 3299.91

#ETH, #ETHUSDT, #crypto, #GetProfit https://t.co/mikHfSvd57"
552,202204071200,"Pairs:ETHUSDT 
 BUY:3288.79000 
 Time :4/8/2022 1:49:19 PM
 Average Decision: 59.37575OneHour 
 Estimated Direction… https://t.co/TORRl8If3n"
553,202204071200,"New High Price 📈 🚀
ETHUSDT has reached a new 24 hour high price @ 3298.56

#ETH, #ETHUSDT, #crypto, #GetProfit https://t.co/qddFgF9BJ1"
554,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 08:05:39 https://t.co/gmpyjL55jq
555,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 08:05:39 https://t.co/qYsRWFUBdS
556,202204071200,"Pairs:ETHUSDT 
 BUY:3257.09000 
 Time :4/8/2022 10:51:36 AM
 Average Decision: 56.11779FifteenMinutes 
 Estimated D… https://t.co/5yXSHSRLV1"
557,202204071200,"New High Price 📈 🚀
ETHUSDT has reached a new 24 hour high price @ 3296.2

#ETH, #ETHUSDT, #crypto, #GetProfit https://t.co/7Zv5TSPuEw"
558,202204071200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 3286.22
TimeFrame: 30mins

Alerts are for educational purpose only.
Previ… https://t.co/ARoAvQRdz5"
559,202204071200,"New High Price 📈 🚀
ETHUSDT has reached a new 24 hour high price @ 3290.0

#ETH, #ETHUSDT, #crypto, #GetProfit https://t.co/V8wwcqJy7r"
560,202204071200,RT @MisterSpread: 7/12 Three white soldiers is a bullish candlestick pattern that is used to predict the reversal of the current downtrend.…
561,202204071200,RT @MisterSpread: 6/12 $ETH is still one of the most bullish macro charts out there for me personally. The trend reversal that started on 7…
562,202204071200,"[Volume alert ]  #Bybit $ETHUSDT: 812.23 $ETH traded at vwap: 3,273.819 in the last 10 seconds which is 12.47 stdev… https://t.co/KpNqOICgMR"
563,202204071200,"🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 6,753.136 $ETH traded at vwap: 3,273.226 in the last 10 seconds wh… https://t.co/n7luUzWqad"
564,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/kWImyyzLmh
565,202204071200,"RT @DiaboloTrading: ✅Chart of the week
🇬🇧 The preferred count on ETHUSDT implies a wave 3 of 3 with very strong bullish momentum and much h…"
566,202204071200,Thoughts on $ETH #ETH! See Eze-Chimezie-Collins's idea on TradingView below. https://t.co/wJSXWDb6jE
567,202204071200,RT @CryptoTraderPro: Entry Sniper https://t.co/DZG1KFik6E 🙋 Health is Wealth via⟶ https://t.co/oeo4wXuiyc https://t.co/BQP2FpdeWw
568,202204071200,Entry Sniper https://t.co/DZG1KFik6E 🙋 Health is Wealth via⟶ https://t.co/oeo4wXuiyc https://t.co/BQP2FpdeWw
569,202204071200,"Pairs:ETHUSDT 
 SELL:3258.14000
 Time :4/8/2022 10:25:27 AM
 Average Decision:45.19805 FifteenMinutes 
 Estimated D… https://t.co/cHycvolmnd"
570,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/BQfihtAcWw
571,202204071200,RT @MisterSpread: 7/12 Three white soldiers is a bullish candlestick pattern that is used to predict the reversal of the current downtrend.…
572,202204071200,RT @MisterSpread: 6/12 $ETH is still one of the most bullish macro charts out there for me personally. The trend reversal that started on 7…
573,202204071200,#ETHUSDT - ETH มีโอกาสrebound  - TradingView - https://t.co/ETdxTUzzl5
574,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 07:08:16 https://t.co/jZExNFgXfW
575,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 07:08:16 https://t.co/TB62dSO8oN
576,202204071200,"Pairs:ETHUSDT 
 SELL:3262.32000
 Time :4/8/2022 12:27:27 PM
 Average Decision:49.32681 OneHour 
 Estimated Directio… https://t.co/awrIVdnwzD"
577,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/BswsOmwyoE
578,202204071200,"🚨🚨🚨🚨🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 4,462.138 $ETH traded at vwap: 3,260.365 in the last 10 seconds… https://t.co/NXD5EN2FGS"
579,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/lzfTuLFyYS
580,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 06:05:47 https://t.co/swUnmRNgB3
581,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 06:05:47 https://t.co/54ejVoC94C
582,202204071200,#ETHUSDT 4h UTC/GMT TIME:2022-04-08 06:05:34 https://t.co/AtanQulO4N
583,202204071200,#ETHUSDT 4h UTC/GMT TIME:2022-04-08 06:05:34 https://t.co/XCKOpRSv9v
584,202204071200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 3270.27
TimeFrame: 30mins

Alerts are for educational purpose only.
Previ… https://t.co/UMioOClfgM"
585,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/77xMqRdKAW
586,202204071200,"#ETH #ethereum #ethusd #ETHUSDT TA: Ethereum Corrects Losses, Why 100 SMA Is The Key https://t.co/r1j4y4eD6m https://t.co/zRYNnGRu9r"
587,202204071200,"#ETH #ethereum #ethusd #ETHUSDT TA: Ethereum Corrects Losses, Why 100 SMA Is The Key https://t.co/rsnWHFc3Yt -… https://t.co/VYufLVafcd"
588,202204071200,"Pairs:ETHUSDT 
 BUY:3266.18000 
 Time :4/8/2022 11:04:24 AM
 Average Decision: 56.02624OneHour 
 Estimated Directio… https://t.co/eU77UXwfwD"
589,202204071200,"RT @DiaboloTrading: ✅Chart of the week
🇬🇧 The preferred count on ETHUSDT implies a wave 3 of 3 with very strong bullish momentum and much h…"
590,202204071200,RT @MisterSpread: 6/12 $ETH is still one of the most bullish macro charts out there for me personally. The trend reversal that started on 7…
591,202204071200,RT @MisterSpread: 7/12 Three white soldiers is a bullish candlestick pattern that is used to predict the reversal of the current downtrend.…
592,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 05:06:28 https://t.co/6C98x9HiZU
593,202204071200,#ETHUSDT 1h UTC/GMT TIME:2022-04-08 05:06:28 https://t.co/cM3ccgXlK9
594,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/Ve13JF85On
595,202204071200,"🚨🚨[Volume alert ]  #Delta $ETHUSDT: 6,741.0 $ETH traded at vwap: 3,247.527 in the last 10 seconds which is 14.31 st… https://t.co/fOEPnve58A"
596,202204071200,"🚨🚨🚨🚨[Volume alert ]  #Binance Futures $ETHUSDT: 2,237.950 $ETH traded at vwap: 3,249.260 in the last 10 seconds whi… https://t.co/NmTrmjbIjr"
597,202204071200,"Pairs:ETHUSDT 
 SELL:3254.80000
 Time :4/8/2022 10:21:36 AM
 Average Decision:45.18098 OneHour 
 Estimated Directio… https://t.co/d7gz2QM0Vr"
598,202204071200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/w3rzAEmybZ
599,202204071200,"Pairs:ETHUSDT 
 BUY:3272.51000 
 Time :4/8/2022 9:45:01 AM
 Average Decision: 58.18835OneHour 
 Estimated Direction… https://t.co/xC3sove7e8"
600,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/t74XQJryB1
601,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 11:24:44 https://t.co/PFrEHgiWMr
602,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 11:24:44 https://t.co/sggHT81cU2
603,202204081200,🔥 ETHUSDT❓ Check the post https://t.co/WQwokyeBkf #eth @tradingview #crypto $eth https://t.co/IplhRWOolE
604,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/vFY9486GvV
605,202204081200,"Pairs:ETHUSDT 
 BUY:3210.16000 
 Time :4/9/2022 2:05:26 PM
 Average Decision: 54.36681FifteenMinutes 
 Estimated Di… https://t.co/ZgCvIxhC4f"
606,202204081200,Thoughts on $ETH #ETH! See zijaz95's idea on TradingView below. https://t.co/WQCaWooaCq
607,202204081200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 3212.21
TimeFrame: 30mins

Alerts are for educational purpose only.
Previ… https://t.co/SCDvBKKChr"
608,202204081200,"his was a lucky idea of mine, indeed! said Mrs. Bennet more than once, as if the credit of making it#ETHUSDT"
609,202204081200,"his was a lucky idea of mine, indeed! said Mrs. Bennet more than once, as if the credit of making it#ETHUSDT"
610,202204081200,RT @CryptoTraderPro: ETH/USDT Analysis https://t.co/I0cUh3ePrM 🙋 Health is Wealth via⟶ https://t.co/oeo4wXuiyc https://t.co/XJ1n7DTJ0R
611,202204081200,ETH/USDT Analysis https://t.co/I0cUh3ePrM 🙋 Health is Wealth via⟶ https://t.co/oeo4wXuiyc https://t.co/XJ1n7DTJ0R
612,202204081200,Thoughts on $ETH #ETH! See FX_Ehsan's idea on TradingView below. https://t.co/K19HO421o2
613,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/THsKJTrlly
614,202204081200,"$ETH / USDT: BINANCE:ETHUSDT Well, we had a good fall from Atrium, but there is still room for it to fall, but Bitc… https://t.co/cesP0nlr8Z"
615,202204081200,"🚨[Volume alert ]  #Bybit $ETHUSDT: 314.44 $ETH traded at vwap: 3,196.180 in the last 10 seconds which is 13.51 stde… https://t.co/PO95cU1mlq"
616,202204081200,"Stock Alert

#ETHUSDT - Sell alert at CMP: 3200.04
TimeFrame: 30mins

Alerts are for educational purpose only.
Prev… https://t.co/5B9TrIP5GK"
617,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 10:27:24 https://t.co/InZyzhkJj1
618,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 10:27:24 https://t.co/ad2xh7L0Vs
619,202204081200,"Is #Ethereum Preparing for a New Rally?

 2022 ALT SEASON WILL BE EPIC!🔥

BULL SEASON CONTINUES!🔥

'UPDATE FOR RT'… https://t.co/eRgccmkO6D"
620,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/xupainthvd
621,202204081200,"Pairs:ETHUSDT 
 SELL:3202.99000
 Time :4/9/2022 12:41:55 PM
 Average Decision:33.37098 FifteenMinutes 
 Estimated D… https://t.co/dYVPJqWdVm"
622,202204081200,"for Mr. Hurst, by whom Elizabeth sat, he was an indolent man, who lived only to eat, drink, and pla#ETHUSDT"
623,202204081200,"d, consequently, unable to accept the honour of their invitation, etc. Mrs. Bennet was quite disconc#ETHUSDT"
624,202204081200,"for Mr. Hurst, by whom Elizabeth sat, he was an indolent man, who lived only to eat, drink, and pla#ETHUSDT"
625,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/jQDHvo219u
626,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 09:24:50 https://t.co/rI7qY2JJRL
627,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 09:24:50 https://t.co/ezpg6l5H8W
628,202204081200,Check out my #ETHUSDT analysis on @TradingView: https://t.co/PNGGRFTKra
629,202204081200,RT @NecooGktn: #NFT  #OpenSeaNFT  #OpenSeaCollection #man #emoji #style #artnft  #art  #NFTCollection #artandemoji #nftart @opensea #maticn…
630,202204081200,#NFT  #OpenSeaNFT  #OpenSeaCollection #man #emoji #style #artnft  #art  #NFTCollection #artandemoji #nftart… https://t.co/h383zRI2Lp
631,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/7gHXmxHm2M
632,202204081200,"Pairs:ETHUSDT 
 BUY:3214.75000 
 Time :4/9/2022 11:40:44 AM
 Average Decision: 55.37979FifteenMinutes 
 Estimated D… https://t.co/h4bFDm2f4g"
633,202204081200,"Pairs:ETHUSDT 
 BUY:3214.75000 
 Time :4/9/2022 11:40:44 AM
 Average Decision: 55.37979FifteenMinutes 
 Estimated D… https://t.co/qGDZ2jgpkG"
634,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 08:27:17 https://t.co/LoILJh11bL
635,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 08:27:17 https://t.co/iZSnJSnZry
636,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/aRXEN38BYf
637,202204081200,"RT @MentalScalp5: ETH My Plan #long or #short #Bull #Bears  Lets go Fill my postion
#Etherum #ETH #ETHUSD #ETHUSDT #cryptocurrency #Bitcoin…"
638,202204081200,RT @with_confluence: #Ethereum why is not anyone talking about this bear flag on #ETHUSDT on which if it plays out the target of the flag c…
639,202204081200,#NFT  #OpenSeaNFT  #OpenSeaCollection #man #emoji #style #artnft  #art  #NFTCollection #artandemoji #nftart… https://t.co/UNwX3Z1o7B
640,202204081200,"Stock Alert

#ETHUSDT - Buy alert at CMP: 3209.8
TimeFrame: 30mins

Alerts are for educational purpose only.
Previe… https://t.co/sb5YjchCuq"
641,202204081200,#Ethereum why is not anyone talking about this bear flag on #ETHUSDT on which if it plays out the target of the fla… https://t.co/9F9w4PbG3u
642,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/LlTTEeglqL
643,202204081200,#NFT  #OpenSeaNFT  #OpenSeaCollection #man #emoji #style #artnft  #art  #NFTCollection #artandemoji #nftart… https://t.co/geLoBSd5N8
644,202204081200,ETH is forming boarding wedge - #ETHUSDT chart on @TradingView https://t.co/A9eyulQBLB
645,202204081200,ETH is forming boarding wedge - #ETHUSDT chart on @TradingView https://t.co/pZIKsFcMrH
646,202204081200,Check out my #ETHUSDT analysis on #DAX #NASDAQ  @TradingView: https://t.co/wZSRFZxalU
647,202204081200,"[Volume alert 🚀]  #Delta $ETHUSDT: 4,971.0 $ETH traded at vwap: 3,200.601 in the last 10 seconds which is 12.48 std… https://t.co/5cecfVguyx"
648,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 07:24:47 https://t.co/nWTIEQWAHD
649,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 07:24:47 https://t.co/yS7RkYg6rV
650,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/3mETn6Cp3C
651,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/9o3GM3cWa8
652,202204081200,🔥 ETH: DOES NOT LOOK GOOD! BEST ENTRY??❓ Check the post https://t.co/54RuJGYfDk #bitcoin @tradingview #crypto $btc… https://t.co/UwiXrTKuFx
653,202204081200,"#ETHUSDT https://t.co/3Gm6HRe6Yy 
#SMC - thank you for play! @AltruistsPro - lets go"
654,202204081200,"#Binance Futures Liquidated on:
🔵 #ZILUSDT $28,464 @ 0.11534000 
🔴 #KNCUSDT $21,011 @ 3.78463 
🔵 #BNXUSDT $18,644 @… https://t.co/cYPhiu3P1Q"
655,202204081200,"Stock Alert

#ETHUSDT - Sell alert at CMP: 3208.98
TimeFrame: 30mins

Alerts are for educational purpose only.
Prev… https://t.co/aDo3m2K8zV"
656,202204081200,RT @core_crypto1: ETH: DOES NOT LOOK GOOD! BEST ENTRY??  - #ETHUSDT chart on @TradingView https://t.co/9Maxbmgzxe
657,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 06:24:47 https://t.co/1hD9xV4IHZ
658,202204081200,#ETHUSDT 1h UTC/GMT TIME:2022-04-09 06:24:47 https://t.co/TNrYBvjOtZ
659,202204081200,#ETHUSDT 4h UTC/GMT TIME:2022-04-09 06:24:34 https://t.co/JLurgDikVK
660,202204081200,#ETHUSDT 4h UTC/GMT TIME:2022-04-09 06:24:34 https://t.co/NB4JwCynmZ
661,202204081200,"Pairs:ETHUSDT 
 SELL:3209.12000
 Time :4/9/2022 9:21:08 AM
 Average Decision:48.57453 FifteenMinutes 
 Estimated Di… https://t.co/QoaprOCxxh"
662,202204081200,"Pairs:ETHUSDT 
 SELL:3209.12000
 Time :4/9/2022 9:21:08 AM
 Average Decision:48.57453 FifteenMinutes 
 Estimated Di… https://t.co/vA1uY0IUV7"
663,202204081200,"🚨🚨[Volume alert ]  #Bybit $ETHUSDT: 450.92 $ETH traded at vwap: 3,208.462 in the last 10 seconds which is 14.60 std… https://t.co/zIs5rHNPEz"
664,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/eDiVsd9sfs
665,202204081200,[BTCUSDT - WEEK] #BTC #BTCUSDT #BINANCE #BTCUSD #CRYPTO #BITFINEX #BITCOINGRAPHIC #OKEX #ETH #ETHEREUM #ETHUSDT… https://t.co/KNmo5tB2LW
666,202204081200,"#Binance Futures Liquidated on:
🔴 #BTCUSDT $221,756 @ 42,703 
🔵 #KNCUSDT $35,579 @ 3.71139 
🔴 #ETHUSDT $19,434 @ 3,… https://t.co/KjdgmqRhhm"
667,202204081200,"🚨🚨🚨[Volume alert ]  #Bybit $ETHUSDT: 389.21 $ETH traded at vwap: 3,225.735 in the last 10 seconds which is 15.64 st… https://t.co/C3sPqVmQzw"
